   4.9997507e-01   4.3580702e+00
   4.9992145e-01   3.5066926e+00
   4.9985977e-01   2.9585107e+00
   4.9978883e-01   2.5829266e+00
   4.9970723e-01   2.3094450e+00
   4.9961340e-01   2.0971313e+00
   4.9950550e-01   1.9219924e+00
   4.9938146e-01   1.7701532e+00
   4.9923887e-01   1.6336189e+00
   4.9907499e-01   1.5076607e+00
   4.9888669e-01   1.3893194e+00
   4.9867038e-01   1.2766148e+00
   4.9842197e-01   1.1681480e+00
   4.9813678e-01   1.0629025e+00
   4.9780950e-01   9.6014133e-01
   4.9743408e-01   8.5935651e-01
   4.9700364e-01   7.6024638e-01
   4.9651041e-01   6.6270962e-01
   4.9594561e-01   5.6684616e-01
   4.9529932e-01   4.7295720e-01
   4.9456042e-01   3.8153675e-01
   4.9371648e-01   2.9324859e-01
   4.9275364e-01   2.0888484e-01
   4.9165655e-01   1.2930649e-01
   4.9040831e-01   5.5370528e-02
   4.8899044e-01  -1.2147102e-02
   4.8738291e-01  -7.2621152e-02
   4.8556425e-01  -1.2562852e-01
   4.8351166e-01  -1.7097426e-01
   4.8120136e-01  -2.0869075e-01
   4.7860891e-01  -2.3901413e-01
   4.7570982e-01  -2.6234626e-01
   4.7248024e-01  -2.7921097e-01
   4.6889781e-01  -2.9021224e-01
   4.6494275e-01  -2.9599899e-01
   4.6059902e-01  -2.9723808e-01
   4.5585571e-01  -2.9459473e-01
   4.5070835e-01  -2.8871867e-01
   4.4516027e-01  -2.8023351e-01
   4.3922381e-01  -2.6972772e-01
   4.3292120e-01  -2.5774642e-01
   4.2628511e-01  -2.4478318e-01
   4.1935856e-01  -2.3127434e-01
   4.1219434e-01  -2.1759145e-01
   4.0485369e-01  -2.0404456e-01
   3.9740439e-01  -1.9086094e-01
   3.8991224e-01  -1.7824814e-01
   3.8241393e-01  -1.6631544e-01
   3.7491562e-01  -1.5503745e-01
   3.6741730e-01  -1.4437675e-01
   3.5991899e-01  -1.3429915e-01
   3.5242068e-01  -1.2476982e-01
   3.4492237e-01  -1.1575387e-01
   3.3742405e-01  -1.0721705e-01
   3.2992574e-01  -9.9126329e-02
   3.2242743e-01  -9.1450249e-02
   3.1492911e-01  -8.4159095e-02
   3.0743080e-01  -7.7224986e-02
   2.9993249e-01  -7.0621881e-02
   2.9243418e-01  -6.4325534e-02
   2.8493586e-01  -5.8313412e-02
   2.7743755e-01  -5.2564611e-02
   2.6993924e-01  -4.7059742e-02
   2.6244093e-01  -4.1780833e-02
   2.5494261e-01  -3.6711221e-02
   2.4744430e-01  -3.1835445e-02
   2.3994599e-01  -2.7139155e-02
   2.3244768e-01  -2.2609018e-02
   2.2494936e-01  -1.8232628e-02
   2.1745105e-01  -1.3998431e-02
   2.0995274e-01  -9.8956484e-03
   2.0245443e-01  -5.9142099e-03
   1.9495611e-01  -2.0446901e-03
   1.8745780e-01   1.7217493e-03
   1.7995949e-01   5.3934120e-03
   1.7246117e-01   8.9781162e-03
   1.6496286e-01   1.2483239e-02
   1.5746455e-01   1.5915759e-02
   1.4996624e-01   1.9282292e-02
   1.4246792e-01   2.2589127e-02
   1.3496961e-01   2.5842260e-02
   1.2747130e-01   2.9047422e-02
   1.1997299e-01   3.2210107e-02
   1.1247467e-01   3.5335600e-02
   1.0497636e-01   3.8428999e-02
   9.7478048e-02   4.1495240e-02
   8.9979736e-02   4.4539116e-02
   8.2481423e-02   4.7565299e-02
   7.4983110e-02   5.0578362e-02
   6.7484798e-02   5.3582792e-02
   5.9986485e-02   5.6583014e-02
   5.2488173e-02   5.9583405e-02
   4.4989860e-02   6.2588312e-02
   3.7491547e-02   6.5602070e-02
   2.9993235e-02   6.8629018e-02
   2.2494922e-02   7.1673516e-02
   1.4996609e-02   7.4739965e-02
   7.4982967e-03   7.7832817e-02
  -1.5895382e-08   8.0956603e-02
  -7.4983285e-03   8.4115944e-02
  -1.4996641e-02   8.7315571e-02
  -2.2494954e-02   9.0560350e-02
  -2.9993266e-02   9.3855297e-02
  -3.7491579e-02   9.7205607e-02
  -4.4989892e-02   1.0061667e-01
  -5.2488204e-02   1.0409411e-01
  -5.9986517e-02   1.0764379e-01
  -6.7484830e-02   1.1127187e-01
  -7.4983142e-02   1.1498482e-01
  -8.2481455e-02   1.1878947e-01
  -8.9979768e-02   1.2269304e-01
  -9.7478080e-02   1.2670317e-01
  -1.0497639e-01   1.3082800e-01
  -1.1247471e-01   1.3507621e-01
  -1.1997302e-01   1.3945706e-01
  -1.2747133e-01   1.4398049e-01
  -1.3496964e-01   1.4865716e-01
  -1.4246796e-01   1.5349857e-01
  -1.4996627e-01   1.5851712e-01
  -1.5746458e-01   1.6372623e-01
  -1.6496289e-01   1.6914046e-01
  -1.7246121e-01   1.7477567e-01
  -1.7995952e-01   1.8064912e-01
  -1.8745783e-01   1.8677970e-01
  -1.9495614e-01   1.9318814e-01
  -2.0245446e-01   1.9989718e-01
  -2.0995277e-01   2.0693193e-01
  -2.1745108e-01   2.1432014e-01
  -2.2494939e-01   2.2209258e-01
  -2.3244771e-01   2.3028349e-01
  -2.3994602e-01   2.3893108e-01
  -2.4744433e-01   2.4807815e-01
  -2.5494265e-01   2.5777281e-01
  -2.6244096e-01   2.6806937e-01
  -2.6993927e-01   2.7902934e-01
  -2.7743758e-01   2.9072276e-01
  -2.8493590e-01   3.0322970e-01
  -2.9243421e-01   3.1664218e-01
  -2.9993252e-01   3.3106658e-01
  -3.0743083e-01   3.4662658e-01
  -3.1492915e-01   3.6346699e-01
  -3.2242746e-01   3.8175859e-01
