   4.9997507e-01   1.5763316e+00
   4.9992145e-01   1.2654527e+00
   4.9985977e-01   1.1154548e+00
   4.9978883e-01   1.0196779e+00
   4.9970723e-01   9.4784121e-01
   4.9961340e-01   8.8913614e-01
   4.9950550e-01   8.3861482e-01
   4.9938146e-01   7.9362398e-01
   4.9923887e-01   7.5257156e-01
   4.9907499e-01   7.1442185e-01
   4.9888669e-01   6.7845887e-01
   4.9867038e-01   6.4416324e-01
   4.9842197e-01   6.1114281e-01
   4.9813678e-01   5.7909118e-01
   4.9780950e-01   5.4776172e-01
   4.9743408e-01   5.1695078e-01
   4.9700364e-01   4.8648674e-01
   4.9651041e-01   4.5622297e-01
   4.9594561e-01   4.2603388e-01
   4.9529932e-01   3.9581349e-01
   4.9456042e-01   3.6547651e-01
   4.9371648e-01   3.3496168e-01
   4.9275364e-01   3.0423747e-01
   4.9165655e-01   2.7330971e-01
   4.9040831e-01   2.4223019e-01
   4.8899044e-01   2.1110499e-01
   4.8738291e-01   1.8010056e-01
   4.8556425e-01   1.4944526e-01
   4.8351166e-01   1.1942453e-01
   4.8120136e-01   9.0368159e-02
   4.7860891e-01   6.2630353e-02
   4.7570982e-01   3.6564213e-02
   4.7248024e-01   1.2494401e-02
   4.6889781e-01  -9.3079119e-03
   4.6494275e-01  -2.8644030e-02
   4.6059902e-01  -4.5398367e-02
   4.5585571e-01  -5.9540371e-02
   4.5070835e-01  -7.1119070e-02
   4.4516027e-01  -8.0252480e-02
   4.3922381e-01  -8.7114230e-02
   4.3292120e-01  -9.1919241e-02
   4.2628511e-01  -9.4909700e-02
   4.1935856e-01  -9.6341741e-02
   4.1219434e-01  -9.6473744e-02
   4.0485369e-01  -9.5555202e-02
   3.9740439e-01  -9.3801969e-02
   3.8991224e-01  -9.1453904e-02
   3.8241393e-01  -8.8718179e-02
   3.7491562e-01  -8.5694368e-02
   3.6741730e-01  -8.2463895e-02
   3.5991899e-01  -7.9094676e-02
   3.5242068e-01  -7.5639162e-02
   3.4492237e-01  -7.2137586e-02
   3.3742405e-01  -6.8620650e-02
   3.2992574e-01  -6.5111628e-02
   3.2242743e-01  -6.1627990e-02
   3.1492911e-01  -5.8182661e-02
   3.0743080e-01  -5.4785002e-02
   2.9993249e-01  -5.1441571e-02
   2.9243418e-01  -4.8156726e-02
   2.8493586e-01  -4.4933095e-02
   2.7743755e-01  -4.1771949e-02
   2.6993924e-01  -3.8673503e-02
   2.6244093e-01  -3.5637145e-02
   2.5494261e-01  -3.2661628e-02
   2.4744430e-01  -2.9745217e-02
   2.3994599e-01  -2.6885809e-02
   2.3244768e-01  -2.4081026e-02
   2.2494936e-01  -2.1328290e-02
   2.1745105e-01  -1.8624883e-02
   2.0995274e-01  -1.5967995e-02
   2.0245443e-01  -1.3354758e-02
   1.9495611e-01  -1.0782276e-02
   1.8745780e-01  -8.2476456e-03
   1.7995949e-01  -5.7479747e-03
   1.7246117e-01  -3.2803917e-03
   1.6496286e-01  -8.4205551e-04
   1.5746455e-01   1.5698394e-03
   1.4996624e-01   3.9580594e-03
   1.4246792e-01   6.3253306e-03
   1.3496961e-01   8.6743393e-03
   1.2747130e-01   1.1007733e-02
   1.1997299e-01   1.3328124e-02
   1.1247467e-01   1.5638091e-02
   1.0497636e-01   1.7940186e-02
   9.7478048e-02   2.0236938e-02
   8.9979736e-02   2.2530858e-02
   8.2481423e-02   2.4824445e-02
   7.4983110e-02   2.7120193e-02
   6.7484798e-02   2.9420601e-02
   5.9986485e-02   3.1728173e-02
   5.2488173e-02   3.4045436e-02
   4.4989860e-02   3.6374938e-02
   3.7491547e-02   3.8719266e-02
   2.9993235e-02   4.1081052e-02
   2.2494922e-02   4.3462982e-02
   1.4996609e-02   4.5867808e-02
   7.4982967e-03   4.8298362e-02
  -1.5895382e-08   5.0757565e-02
  -7.4983285e-03   5.3248445e-02
  -1.4996641e-02   5.5774147e-02
  -2.2494954e-02   5.8337951e-02
  -2.9993266e-02   6.0943287e-02
  -3.7491579e-02   6.3593758e-02
  -4.4989892e-02   6.6293149e-02
  -5.2488204e-02   6.9045457e-02
  -5.9986517e-02   7.1854908e-02
  -6.7484830e-02   7.4725976e-02
  -7.4983142e-02   7.7663414e-02
  -8.2481455e-02   8.0672269e-02
  -8.9979768e-02   8.3757915e-02
  -9.7478080e-02   8.6926074e-02
  -1.0497639e-01   9.0182843e-02
  -1.1247471e-01   9.3534723e-02
  -1.1997302e-01   9.6988639e-02
  -1.2747133e-01   1.0055198e-01
  -1.3496964e-01   1.0423261e-01
  -1.4246796e-01   1.0803892e-01
  -1.4996627e-01   1.1197983e-01
  -1.5746458e-01   1.1606485e-01
  -1.6496289e-01   1.2030412e-01
  -1.7246121e-01   1.2470841e-01
  -1.7995952e-01   1.2928924e-01
  -1.8745783e-01   1.3405890e-01
  -1.9495614e-01   1.3903054e-01
  -2.0245446e-01   1.4421830e-01
  -2.0995277e-01   1.4963740e-01
  -2.1745108e-01   1.5530435e-01
  -2.2494939e-01   1.6123715e-01
  -2.3244771e-01   1.6745552e-01
  -2.3994602e-01   1.7398129e-01
  -2.4744433e-01   1.8083877e-01
  -2.5494265e-01   1.8805525e-01
  -2.6244096e-01   1.9566166e-01
  -2.6993927e-01   2.0369329e-01
  -2.7743758e-01   2.1219072e-01
  -2.8493590e-01   2.2120096e-01
  -2.9243421e-01   2.3077881e-01
  -2.9993252e-01   2.4098850e-01
  -3.0743083e-01   2.5190582e-01
  -3.1492915e-01   2.6362054e-01
  -3.2242746e-01   2.7623964e-01
  -3.2992577e-01   2.8989122e-01
  -3.3742408e-01   3.0472947e-01
  -3.4492240e-01   3.2094112e-01
  -3.5242071e-01   3.3875373e-01
  -3.5991902e-01   3.5844675e-01
  -3.6741734e-01   3.8036625e-01
  -3.7491565e-01   4.0494521e-01
  -3.8241396e-01   4.3273260e-01
  -3.8991227e-01   4.6442874e-01
  -3.9740442e-01   5.0088889e-01
  -4.0485372e-01   5.4307200e-01
  -4.1219438e-01   5.9196376e-01
  -4.1935860e-01   6.4867720e-01
  -4.2628514e-01   7.1450509e-01
  -4.3292123e-01   7.9094769e-01
  -4.3922384e-01   8.7974955e-01
  -4.4516030e-01   9.8294642e-01
  -4.5070838e-01   1.1029242e+00
  -4.5585574e-01   1.2424916e+00
  -4.6059905e-01   1.4049671e+00
  -4.6494277e-01   1.5942820e+00
  -4.6889784e-01   1.8150987e+00
  -4.7248026e-01   2.0729462e+00
  -4.7570984e-01   2.3743694e+00
  -4.7860893e-01   2.7270866e+00
  -4.8120137e-01   3.1401300e+00
  -4.8351168e-01   3.6239228e+00
  -4.8556427e-01   4.1901874e+00
  -4.8738293e-01   4.8515044e+00
  -4.8899045e-01   5.6202226e+00
  -4.9040832e-01   6.5063034e+00
  -4.9165656e-01   7.5136189e+00
  -4.9275365e-01   8.6343457e+00
  -4.9371649e-01   9.8415451e+00
  -4.9456043e-01   1.1080843e+01
  -4.9529932e-01   1.2263094e+01
  -4.9594561e-01   1.3260440e+01
  -4.9651042e-01   1.3907521e+01
  -4.9700365e-01   1.4007510e+01
  -4.9743408e-01   1.3339817e+01
  -4.9780951e-01   1.1664164e+01
  -4.9813679e-01   8.7152743e+00
  -4.9842197e-01   4.1833606e+00
  -4.9867038e-01  -2.3238177e+00
  -4.9888669e-01  -1.1343406e+01
  -4.9907499e-01  -2.3657327e+01
  -4.9923887e-01  -4.0458207e+01
  -4.9938146e-01  -6.3644669e+01
  -4.9950550e-01  -9.6391782e+01
  -4.9961340e-01  -1.4436191e+02
  -4.9970723e-01  -2.1859159e+02
  -4.9978883e-01  -3.4353159e+02
  -4.9985977e-01  -5.8497004e+02
  -4.9992145e-01  -1.1912271e+03
  -4.9997507e-01  -3.7831643e+03
