   4.9997507e-01   1.2469460e+00
   4.9992145e-01   9.9500191e-01
   4.9985977e-01   8.7666811e-01
   4.9978883e-01   8.0244037e-01
   4.9970723e-01   7.4803953e-01
   4.9961340e-01   7.0456336e-01
   4.9950550e-01   6.6792373e-01
   4.9938146e-01   6.3595031e-01
   4.9923887e-01   6.0735856e-01
   4.9907499e-01   5.8132586e-01
   4.9888669e-01   5.5729383e-01
   4.9867038e-01   5.3486619e-01
   4.9842197e-01   5.1375137e-01
   4.9813678e-01   4.9372840e-01
   4.9780950e-01   4.7462542e-01
   4.9743408e-01   4.5630569e-01
   4.9700364e-01   4.3865812e-01
   4.9651041e-01   4.2159065e-01
   4.9594561e-01   4.0502559e-01
   4.9529932e-01   3.8889616e-01
   4.9456042e-01   3.7314396e-01
   4.9371648e-01   3.5771706e-01
   4.9275364e-01   3.4256858e-01
   4.9165655e-01   3.2765562e-01
   4.9040831e-01   3.1293847e-01
   4.8899044e-01   2.9838014e-01
   4.8738291e-01   2.8394610e-01
   4.8556425e-01   2.6960431e-01
   4.8351166e-01   2.5532562e-01
   4.8120136e-01   2.4108442e-01
   4.7860891e-01   2.2685989e-01
   4.7570982e-01   2.1263753e-01
   4.7248024e-01   1.9841125e-01
   4.6889781e-01   1.8418571e-01
   4.6494275e-01   1.6997884e-01
   4.6059902e-01   1.5582405e-01
   4.5585571e-01   1.4177181e-01
   4.5070835e-01   1.2789003e-01
   4.4516027e-01   1.1426285e-01
   4.3922381e-01   1.0098755e-01
   4.3292120e-01   8.8169609e-02
   4.2628511e-01   7.5916341e-02
   4.1935856e-01   6.4329722e-02
   4.1219434e-01   5.3499294e-02
   4.0485369e-01   4.3495920e-02
   3.9740439e-01   3.4374405e-02
   3.8991224e-01   2.6157394e-02
   3.8241393e-01   1.8761502e-02
   3.7491562e-01   1.2136786e-02
   3.6741730e-01   6.2242009e-03
   3.5991899e-01   9.6509039e-04
   3.5242068e-01  -3.6928340e-03
   3.4492237e-01  -7.7965383e-03
   3.3742405e-01  -1.1388447e-02
   3.2992574e-01  -1.4507049e-02
   3.2242743e-01  -1.7187388e-02
   3.1492911e-01  -1.9461461e-02
   3.0743080e-01  -2.1358549e-02
   2.9993249e-01  -2.2905498e-02
   2.9243418e-01  -2.4126960e-02
   2.8493586e-01  -2.5045599e-02
   2.7743755e-01  -2.5682271e-02
   2.6993924e-01  -2.6056182e-02
   2.6244093e-01  -2.6185029e-02
   2.5494261e-01  -2.6085121e-02
   2.4744430e-01  -2.5771491e-02
   2.3994599e-01  -2.5257994e-02
   2.3244768e-01  -2.4557397e-02
   2.2494936e-01  -2.3681455e-02
   2.1745105e-01  -2.2640989e-02
   2.0995274e-01  -2.1445947e-02
   2.0245443e-01  -2.0105466e-02
   1.9495611e-01  -1.8627923e-02
   1.8745780e-01  -1.7020989e-02
   1.7995949e-01  -1.5291671e-02
   1.7246117e-01  -1.3446351e-02
   1.6496286e-01  -1.1490828e-02
   1.5746455e-01  -9.4303505e-03
   1.4996624e-01  -7.2696447e-03
   1.4246792e-01  -5.0129461e-03
   1.3496961e-01  -2.6640242e-03
   1.2747130e-01  -2.2620518e-04
   1.1997299e-01   2.2976066e-03
   1.1247467e-01   4.9049101e-03
   1.0497636e-01   7.5935906e-03
   9.7478048e-02   1.0361905e-02
   8.9979736e-02   1.3208469e-02
   8.2481423e-02   1.6132245e-02
   7.4983110e-02   1.9132534e-02
   6.7484798e-02   2.2208967e-02
   5.9986485e-02   2.5361498e-02
   5.2488173e-02   2.8590399e-02
   4.4989860e-02   3.1896259e-02
   3.7491547e-02   3.5279982e-02
   2.9993235e-02   3.8742784e-02
   2.2494922e-02   4.2286196e-02
   1.4996609e-02   4.5912067e-02
   7.4982967e-03   4.9622571e-02
  -1.5895382e-08   5.3420205e-02
  -7.4983285e-03   5.7307806e-02
  -1.4996641e-02   6.1288554e-02
  -2.2494954e-02   6.5365984e-02
  -2.9993266e-02   6.9543998e-02
  -3.7491579e-02   7.3826880e-02
  -4.4989892e-02   7.8219315e-02
  -5.2488204e-02   8.2726401e-02
  -5.9986517e-02   8.7353674e-02
  -6.7484830e-02   9.2107130e-02
  -7.4983142e-02   9.6993254e-02
  -8.2481455e-02   1.0201904e-01
  -8.9979768e-02   1.0719204e-01
  -9.7478080e-02   1.1252037e-01
  -1.0497639e-01   1.1801280e-01
  -1.1247471e-01   1.2367874e-01
  -1.1997302e-01   1.2952835e-01
  -1.2747133e-01   1.3557254e-01
  -1.3496964e-01   1.4182311e-01
  -1.4246796e-01   1.4829274e-01
  -1.4996627e-01   1.5499517e-01
  -1.5746458e-01   1.6194522e-01
  -1.6496289e-01   1.6915895e-01
  -1.7246121e-01   1.7665379e-01
  -1.7995952e-01   1.8444871e-01
  -1.8745783e-01   1.9256435e-01
  -1.9495614e-01   2.0102330e-01
  -2.0245446e-01   2.0985032e-01
  -2.0995277e-01   2.1907263e-01
  -2.1745108e-01   2.2872026e-01
  -2.2494939e-01   2.3882647e-01
  -2.3244771e-01   2.4942824e-01
  -2.3994602e-01   2.6056684e-01
  -2.4744433e-01   2.7228850e-01
  -2.5494265e-01   2.8464530e-01
  -2.6244096e-01   2.9769609e-01
  -2.6993927e-01   3.1150776e-01
  -2.7743758e-01   3.2615663e-01
  -2.8493590e-01   3.4173028e-01
  -2.9243421e-01   3.5832969e-01
  -2.9993252e-01   3.7607193e-01
  -3.0743083e-01   3.9509347e-01
  -3.1492915e-01   4.1555433e-01
  -3.2242746e-01   4.3764333e-01
  -3.2992577e-01   4.6158467e-01
  -3.3742408e-01   4.8764647e-01
  -3.4492240e-01   5.1615176e-01
  -3.5242071e-01   5.4749291e-01
  -3.5991902e-01   5.8215072e-01
  -3.6741734e-01   6.2072004e-01
  -3.7491565e-01   6.6394453e-01
  -3.8241396e-01   7.1276381e-01
  -3.8991227e-01   7.6835685e-01
  -3.9740442e-01   8.3212667e-01
  -4.0485372e-01   9.0569672e-01
  -4.1219438e-01   9.9067753e-01
  -4.1935860e-01   1.0888257e+00
  -4.2628514e-01   1.2020838e+00
  -4.3292123e-01   1.3325243e+00
  -4.3922384e-01   1.4822444e+00
  -4.4516030e-01   1.6531813e+00
  -4.5070838e-01   1.8468138e+00
  -4.5585574e-01   2.0637182e+00
  -4.6059905e-01   2.3029554e+00
  -4.6494277e-01   2.5612923e+00
  -4.6889784e-01   2.8323037e+00
  -4.7248026e-01   3.1054585e+00
  -4.7570984e-01   3.3653454e+00
  -4.7860893e-01   3.5912118e+00
  -4.8120137e-01   3.7569505e+00
  -4.8351168e-01   3.8315576e+00
  -4.8556427e-01   3.7799355e+00
  -4.8738293e-01   3.5637675e+00
  -4.8899045e-01   3.1421150e+00
  -4.9040832e-01   2.4714061e+00
  -4.9165656e-01   1.5045889e+00
  -4.9275365e-01   1.8935387e-01
  -4.9371649e-01  -1.5345751e+00
  -4.9456043e-01  -3.7390519e+00
  -4.9529932e-01  -6.5120628e+00
  -4.9594561e-01  -9.9634039e+00
  -4.9651042e-01  -1.4231878e+01
  -4.9700365e-01  -1.9494697e+01
  -4.9743408e-01  -2.5980197e+01
  -4.9780951e-01  -3.3985601e+01
  -4.9813679e-01  -4.3902591e+01
  -4.9842197e-01  -5.6255243e+01
  -4.9867038e-01  -7.1757991e+01
  -4.9888669e-01  -9.1407246e+01
  -4.9907499e-01  -1.1663180e+02
  -4.9923887e-01  -1.4955115e+02
  -4.9938146e-01  -1.9344377e+02
  -4.9950550e-01  -2.5365509e+02
  -4.9961340e-01  -3.3951367e+02
  -4.9970723e-01  -4.6885335e+02
  -4.9978883e-01  -6.8043596e+02
  -4.9985977e-01  -1.0761928e+03
  -4.9992145e-01  -2.0270332e+03
  -4.9997507e-01  -5.6040876e+03
